sentence,entity1,entity1_label,entity2,entity2_label,relation
"The Northern end of Normanby, both sides of the Dawson Straits which separate the two islands of Normanby and Fergusson, and the South-eastern tip of Fergusson, are inhabited by a very important tribe, the Dobu.",Fergusson,ORG,Dobu,LOCATION,
"The heart of their district is the small extinct volcano forming an island at the Eastern entrance to Dawson Straits--Dobu, after which island they are named.",Eastern,NORP,Dawson Straits--,ORG,
"The heart of their district is the small extinct volcano forming an island at the Eastern entrance to Dawson Straits--Dobu, after which island they are named.",Eastern,NORP,Dobu,LOCATION,
"The heart of their district is the small extinct volcano forming an island at the Eastern entrance to Dawson Straits--Dobu, after which island they are named.",Dawson Straits--,ORG,Dobu,LOCATION,
"On either side of the winding, narrow strait, green hills descend, and close it in, till it is more like a mountain lake.",green hills,GPE,,,
"As we proceed, the narrow straits broaden, and we see on our right a wide flank of Mt. Sulomona'i on Normanby Island.",Mt.,LOC,Normanby Island,LOC,
"On our left, there is a shallow bay, and behind it a large, flat plain, stretching far into the interior of Fergusson Island, and over it, we look into wide valleys, and on to several distant mountain ranges.",Fergusson Island,ORG,,,
"After another turn, we enter a big bay, on both sides bordered by a flat foreshore, and in the middle of it rises out of a girdle of tropical vegetation, the creased cone of an extinct volcano, the island of Dobu.",Dobu,LOCATION,,,
"From this island, in olden days, fierce and daring cannibal and head-hunting expeditions were periodically launched, to the dread of the neighbouring tribes.",olden days,DATE,,,
"But the more distant districts, often over a hundred miles away by sail, never felt safe from the Dobuans.",a hundred miles,QUANTITY,Dobuans,NORP,
"Again, this was, and still is, one of the main links in the Kula, a centre of trade, industries and general cultural influence.",Kula,EVENT,,,
"It is characteristic of the international position of the Dobuans that their language is spoken as a lingua franca all over the d'Entrecasteaux Archipelago, in the Amphletts, and as far north as the Trobriands.",Dobuans,NORP,the d'Entrecasteaux Archipelago,LOC,
"It is characteristic of the international position of the Dobuans that their language is spoken as a lingua franca all over the d'Entrecasteaux Archipelago, in the Amphletts, and as far north as the Trobriands.",Dobuans,NORP,Amphletts,ORG,
"It is characteristic of the international position of the Dobuans that their language is spoken as a lingua franca all over the d'Entrecasteaux Archipelago, in the Amphletts, and as far north as the Trobriands.",Dobuans,NORP,the Trobriands,LOCATION,
"It is characteristic of the international position of the Dobuans that their language is spoken as a lingua franca all over the d'Entrecasteaux Archipelago, in the Amphletts, and as far north as the Trobriands.",the d'Entrecasteaux Archipelago,LOC,Amphletts,ORG,
"It is characteristic of the international position of the Dobuans that their language is spoken as a lingua franca all over the d'Entrecasteaux Archipelago, in the Amphletts, and as far north as the Trobriands.",the d'Entrecasteaux Archipelago,LOC,the Trobriands,LOCATION,
"It is characteristic of the international position of the Dobuans that their language is spoken as a lingua franca all over the d'Entrecasteaux Archipelago, in the Amphletts, and as far north as the Trobriands.",Amphletts,ORG,the Trobriands,LOCATION,
"In the southern part of these latter islands, almost everyone speaks Dobuan, although in Dobu the language of the Trobriands or Kiriwinian is hardly spoken by anyone.",Dobuan,PERSON,Dobu,LOCATION,
"In the southern part of these latter islands, almost everyone speaks Dobuan, although in Dobu the language of the Trobriands or Kiriwinian is hardly spoken by anyone.",Dobuan,PERSON,the Trobriands,LOCATION,
"In the southern part of these latter islands, almost everyone speaks Dobuan, although in Dobu the language of the Trobriands or Kiriwinian is hardly spoken by anyone.",Dobuan,PERSON,Kiriwinian,PERSON,
"In the southern part of these latter islands, almost everyone speaks Dobuan, although in Dobu the language of the Trobriands or Kiriwinian is hardly spoken by anyone.",Dobu,LOCATION,the Trobriands,LOCATION,
"In the southern part of these latter islands, almost everyone speaks Dobuan, although in Dobu the language of the Trobriands or Kiriwinian is hardly spoken by anyone.",Dobu,LOCATION,Kiriwinian,PERSON,
"In the southern part of these latter islands, almost everyone speaks Dobuan, although in Dobu the language of the Trobriands or Kiriwinian is hardly spoken by anyone.",the Trobriands,LOCATION,Kiriwinian,PERSON,
"This is a remarkable fact, which cannot be easily explained in terms of the present conditions, as the Trobrianders, if anything, are on a higher level of cultural development than Dobuans, are more numerous, and enjoy the same general prestige.",Dobuans,NORP,,,
"[] Another remarkable fact about Dobu and its district is that it is studded with spots of special, mythological interest.",Dobu,LOCATION,,,
"Its charming scenery, of volcanic cones, of wide, calm bays, and lagoons overhung by lofty, green mountains, with the reef-riddled, island-strewn ocean on the North, has deep, legendary meaning for the native.",North,LOC,,,
"As we sail from the entrance into Dawson Straits, through Dobu and the Amphletts to Boyowa, almost every new configuration of the land which we pass is the scene of some legendary exploit.",Dawson Straits,FAC,Dobu,LOCATION,
"As we sail from the entrance into Dawson Straits, through Dobu and the Amphletts to Boyowa, almost every new configuration of the land which we pass is the scene of some legendary exploit.",Dawson Straits,FAC,Boyowa,GPE,
"As we sail from the entrance into Dawson Straits, through Dobu and the Amphletts to Boyowa, almost every new configuration of the land which we pass is the scene of some legendary exploit.",Dobu,LOCATION,Boyowa,GPE,
"Apart from its legends, the scenery before us, fine as it is, derives still more charm from the knowledge that it is, and has been a distant Eldorado, a land of promise and hope to generation after generation of really daring native sailors from the Northern islands.",Eldorado,PERSON,,,
"In personal appearance, the Dobuans have a very distinct physique, which differentiates them sharply from the Southern Massim and from the Trobrianders; very dark-skinned, small of stature, with big heads and rounded shoulders, they give a strange, almost gnome-like impression on a first encounter.",Dobuans,NORP,,,
"Their villages, like those of the previously described Massim, are scattered over wide areas.",Massim,PERSON,,,
"The houses are built on piles, but are cruder architecturally than those of the S. Massim, and almost without any decorations, though in the olden days of head-hunting some of them were ornamented with skulls.",the olden days,DATE,,,
"There is no institution of regular chieftainship, nor have they any system of rank or caste such as we shall meet in the Trobriands.",the Trobriands,LOCATION,,,
"There is notably one of the features of Dobuan society, which seems to strike the Trobrianders as peculiar, and to which they will direct attention while giving information, even although in the Trobriands also women have a good enough social position.",Dobuan,NORP,the Trobriands,LOCATION,
"In Dobu, women take an important part in gardening, and have a share in performing garden magic, and this in itself gives them a high status.",Dobu,LOCATION,,,
"The flying witches, so characteristic of the Eastern New Guinea type of culture, here have one of their strongholds.",New Guinea,GPE,,,
"In this, Dobu is an exception.",Dobu,LOCATION,,,
"Not only are married women expected to remain faithful, and adultery considered a great crime, but, in sharp contrast to all surrounding tribes, the unmarried girls of Dobu remain strictly chaste.",Dobu,LOCATION,,,
"Besides the flying witches, there are, in Dobu, men and women who, by their knowledge of magical spells and rites, can inflict disease and cause death.",Dobu,LOCATION,,,
"The methods of these sorcerers, and all the beliefs clustering round this subject are very much the same as those in the Trobriands which we shall meet later on.",the Trobriands,LOCATION,,,
"The sorcerer has to utter a spell over some substance, and this must be administered by mouth, or else burnt over the fire in the victim's hut.",sorcerer,PERSON,,,
"If his methods are compared with those used by flying witches, who eat the heart and lungs, drink the blood, snap the bones of their enemies, and moreover possess the powers of invisibility and of flying, the Dobuan sorcerer seems to have but simple and clumsy means at his disposal.",Dobuan,NORP,sorcerer,PERSON,
"He is also very much behind his Mailu or Motu namesakes--I say namesakes, because sorcerers throughout the Massim are called Bara'u, and the same word is used in Mailu, while the Motu use the reduplicated Babara'u.",Mailu,NORP,Motu,PERSON,
"He is also very much behind his Mailu or Motu namesakes--I say namesakes, because sorcerers throughout the Massim are called Bara'u, and the same word is used in Mailu, while the Motu use the reduplicated Babara'u.",Mailu,NORP,Massim,NORP,
"He is also very much behind his Mailu or Motu namesakes--I say namesakes, because sorcerers throughout the Massim are called Bara'u, and the same word is used in Mailu, while the Motu use the reduplicated Babara'u.",Mailu,NORP,Mailu,NORP,
"He is also very much behind his Mailu or Motu namesakes--I say namesakes, because sorcerers throughout the Massim are called Bara'u, and the same word is used in Mailu, while the Motu use the reduplicated Babara'u.",Mailu,NORP,Motu,PERSON,
"He is also very much behind his Mailu or Motu namesakes--I say namesakes, because sorcerers throughout the Massim are called Bara'u, and the same word is used in Mailu, while the Motu use the reduplicated Babara'u.",Motu,PERSON,Massim,NORP,
"He is also very much behind his Mailu or Motu namesakes--I say namesakes, because sorcerers throughout the Massim are called Bara'u, and the same word is used in Mailu, while the Motu use the reduplicated Babara'u.",Motu,PERSON,Mailu,NORP,
"He is also very much behind his Mailu or Motu namesakes--I say namesakes, because sorcerers throughout the Massim are called Bara'u, and the same word is used in Mailu, while the Motu use the reduplicated Babara'u.",Motu,PERSON,Motu,PERSON,
"He is also very much behind his Mailu or Motu namesakes--I say namesakes, because sorcerers throughout the Massim are called Bara'u, and the same word is used in Mailu, while the Motu use the reduplicated Babara'u.",Massim,NORP,Mailu,NORP,
"He is also very much behind his Mailu or Motu namesakes--I say namesakes, because sorcerers throughout the Massim are called Bara'u, and the same word is used in Mailu, while the Motu use the reduplicated Babara'u.",Massim,NORP,Motu,PERSON,
"He is also very much behind his Mailu or Motu namesakes--I say namesakes, because sorcerers throughout the Massim are called Bara'u, and the same word is used in Mailu, while the Motu use the reduplicated Babara'u.",Mailu,NORP,Motu,PERSON,
"[] According to Dobuan belief, the spirits of the dead go to the top of Mt. Bwebweso on Normanby Island.",Dobuan,PERSON,Mt. Bwebweso on,LOC,
"[] According to Dobuan belief, the spirits of the dead go to the top of Mt. Bwebweso on Normanby Island.",Dobuan,PERSON,Normanby Island,LOC,
"[] According to Dobuan belief, the spirits of the dead go to the top of Mt. Bwebweso on Normanby Island.",Mt. Bwebweso on,LOC,Normanby Island,LOC,
"This confined space harbours the shades of practically all the natives of the d'Entrecasteaux Archipelago, except those of Northern Goodenough Island, who, as I was told by some local informants, go after death to the spirit land of the Trobrianders.",the d'Entrecasteaux Archipelago,LOC,Northern Goodenough Island,LOC,
"[] The Dobuans have also the belief in a double soul--one, shadowy and impersonal, surviving the bodily death for a few days only, and remaining in the vicinity of the grave, the other the real spirit, who goes to Bwebweso.",Dobuans,NORP,a few days,DATE,
"[] The Dobuans have also the belief in a double soul--one, shadowy and impersonal, surviving the bodily death for a few days only, and remaining in the vicinity of the grave, the other the real spirit, who goes to Bwebweso.",Dobuans,NORP,Bwebweso,PERSON,
"[] The Dobuans have also the belief in a double soul--one, shadowy and impersonal, surviving the bodily death for a few days only, and remaining in the vicinity of the grave, the other the real spirit, who goes to Bwebweso.",a few days,DATE,Bwebweso,PERSON,
"A native of, say, Southern Boyowa, confronted with the question:--how it is that the Dobuans place spirit-land on Bwebweso, whereas they, the Trobrianders, place it in Tuma?--does not see any difficulty in solving the problem.",Southern Boyowa,PERSON,Dobuans,NORP,
"A native of, say, Southern Boyowa, confronted with the question:--how it is that the Dobuans place spirit-land on Bwebweso, whereas they, the Trobrianders, place it in Tuma?--does not see any difficulty in solving the problem.",Southern Boyowa,PERSON,Bwebweso,PERSON,
"A native of, say, Southern Boyowa, confronted with the question:--how it is that the Dobuans place spirit-land on Bwebweso, whereas they, the Trobrianders, place it in Tuma?--does not see any difficulty in solving the problem.",Dobuans,NORP,Bwebweso,PERSON,
"Quite simply he answers:--""Their dead go to Bwebweso and ours to Tuma.""",Bwebweso,PERSON,Tuma,PERSON,
"There is a belief that if a Trobriander were to die in Dobu, when on a Kula expedition, he would go for a time to Bwebweso.",Trobriander,NORP,Dobu,LOCATION,
"There is a belief that if a Trobriander were to die in Dobu, when on a Kula expedition, he would go for a time to Bwebweso.",Trobriander,NORP,Kula,EVENT,
"There is a belief that if a Trobriander were to die in Dobu, when on a Kula expedition, he would go for a time to Bwebweso.",Trobriander,NORP,Bwebweso,PERSON,
"There is a belief that if a Trobriander were to die in Dobu, when on a Kula expedition, he would go for a time to Bwebweso.",Dobu,LOCATION,Kula,EVENT,
"There is a belief that if a Trobriander were to die in Dobu, when on a Kula expedition, he would go for a time to Bwebweso.",Dobu,LOCATION,Bwebweso,PERSON,
"There is a belief that if a Trobriander were to die in Dobu, when on a Kula expedition, he would go for a time to Bwebweso.",Kula,EVENT,Bwebweso,PERSON,
"In due season, the spirits of the Trobrianders would sail from Tuma, the spirit land, to Bwebweso, on a spirit Kula, and the newly departed one would join their party and sail with them back to Tuma.",season,DATE,Tuma,GPE,
"In due season, the spirits of the Trobrianders would sail from Tuma, the spirit land, to Bwebweso, on a spirit Kula, and the newly departed one would join their party and sail with them back to Tuma.",season,DATE,Bwebweso,PERSON,
"In due season, the spirits of the Trobrianders would sail from Tuma, the spirit land, to Bwebweso, on a spirit Kula, and the newly departed one would join their party and sail with them back to Tuma.",season,DATE,Kula,EVENT,
"In due season, the spirits of the Trobrianders would sail from Tuma, the spirit land, to Bwebweso, on a spirit Kula, and the newly departed one would join their party and sail with them back to Tuma.",season,DATE,Tuma,GPE,
"In due season, the spirits of the Trobrianders would sail from Tuma, the spirit land, to Bwebweso, on a spirit Kula, and the newly departed one would join their party and sail with them back to Tuma.",Tuma,GPE,Bwebweso,PERSON,
"In due season, the spirits of the Trobrianders would sail from Tuma, the spirit land, to Bwebweso, on a spirit Kula, and the newly departed one would join their party and sail with them back to Tuma.",Tuma,GPE,Kula,EVENT,
"In due season, the spirits of the Trobrianders would sail from Tuma, the spirit land, to Bwebweso, on a spirit Kula, and the newly departed one would join their party and sail with them back to Tuma.",Tuma,GPE,Tuma,GPE,
"In due season, the spirits of the Trobrianders would sail from Tuma, the spirit land, to Bwebweso, on a spirit Kula, and the newly departed one would join their party and sail with them back to Tuma.",Bwebweso,PERSON,Kula,EVENT,
"In due season, the spirits of the Trobrianders would sail from Tuma, the spirit land, to Bwebweso, on a spirit Kula, and the newly departed one would join their party and sail with them back to Tuma.",Bwebweso,PERSON,Tuma,GPE,
"In due season, the spirits of the Trobrianders would sail from Tuma, the spirit land, to Bwebweso, on a spirit Kula, and the newly departed one would join their party and sail with them back to Tuma.",Kula,EVENT,Tuma,GPE,
"On leaving Dobu, we sail the open sea, a sea studded with coral patches and sand-banks, and seamed with long barrier reefs, where treacherous tides, running sometimes as much as five knots, make sailing really dangerous, especially for helpless native craft.",Dobu,LOCATION,,,
"This is the Kula sea, the scene of the inter-tribal expeditions and adventures which will be the theme of our future descriptions.",Kula,EVENT,,,
"The Eastern shore of Ferguson Island, near Dobu, along which we are sailing, consists first of a series of volcanic cones and capes, giving the landscape the aspect of something unfinished and crudely put together.",Eastern,ORG,Ferguson Island,ORG,
"The Eastern shore of Ferguson Island, near Dobu, along which we are sailing, consists first of a series of volcanic cones and capes, giving the landscape the aspect of something unfinished and crudely put together.",Eastern,ORG,Dobu,LOCATION,
"The Eastern shore of Ferguson Island, near Dobu, along which we are sailing, consists first of a series of volcanic cones and capes, giving the landscape the aspect of something unfinished and crudely put together.",Ferguson Island,ORG,Dobu,LOCATION,
"At the foot of the hills there stretches for several miles beyond Dobu a broad alluvial flat covered with villages--Deide'i, Tu'utauna, Bwayowa, all important centres of trade, and the homes of the direct Kula partners of the Trobrianders.",several miles,QUANTITY,Dobu,LOCATION,
"At the foot of the hills there stretches for several miles beyond Dobu a broad alluvial flat covered with villages--Deide'i, Tu'utauna, Bwayowa, all important centres of trade, and the homes of the direct Kula partners of the Trobrianders.",several miles,QUANTITY,Tu'utauna,NORP,
"At the foot of the hills there stretches for several miles beyond Dobu a broad alluvial flat covered with villages--Deide'i, Tu'utauna, Bwayowa, all important centres of trade, and the homes of the direct Kula partners of the Trobrianders.",several miles,QUANTITY,Bwayowa,PERSON,
"At the foot of the hills there stretches for several miles beyond Dobu a broad alluvial flat covered with villages--Deide'i, Tu'utauna, Bwayowa, all important centres of trade, and the homes of the direct Kula partners of the Trobrianders.",several miles,QUANTITY,Kula,EVENT,
"At the foot of the hills there stretches for several miles beyond Dobu a broad alluvial flat covered with villages--Deide'i, Tu'utauna, Bwayowa, all important centres of trade, and the homes of the direct Kula partners of the Trobrianders.",Dobu,LOCATION,Tu'utauna,NORP,
"At the foot of the hills there stretches for several miles beyond Dobu a broad alluvial flat covered with villages--Deide'i, Tu'utauna, Bwayowa, all important centres of trade, and the homes of the direct Kula partners of the Trobrianders.",Dobu,LOCATION,Bwayowa,PERSON,
"At the foot of the hills there stretches for several miles beyond Dobu a broad alluvial flat covered with villages--Deide'i, Tu'utauna, Bwayowa, all important centres of trade, and the homes of the direct Kula partners of the Trobrianders.",Dobu,LOCATION,Kula,EVENT,
"At the foot of the hills there stretches for several miles beyond Dobu a broad alluvial flat covered with villages--Deide'i, Tu'utauna, Bwayowa, all important centres of trade, and the homes of the direct Kula partners of the Trobrianders.",Tu'utauna,NORP,Bwayowa,PERSON,
"At the foot of the hills there stretches for several miles beyond Dobu a broad alluvial flat covered with villages--Deide'i, Tu'utauna, Bwayowa, all important centres of trade, and the homes of the direct Kula partners of the Trobrianders.",Tu'utauna,NORP,Kula,EVENT,
"At the foot of the hills there stretches for several miles beyond Dobu a broad alluvial flat covered with villages--Deide'i, Tu'utauna, Bwayowa, all important centres of trade, and the homes of the direct Kula partners of the Trobrianders.",Bwayowa,PERSON,Kula,EVENT,
"Heavy fumes can be seen floating above the jungle, coming from the hot geysers of Deide'i, which spurt up in high jets every few minutes.",every few minutes,TIME,,,
"Here the big sailing expeditions, those starting northwards from Dobu, as well as those arriving from the North, still make a halt--just as they have done for centuries, and, under observation of many taboos, give sacrificial offerings to the stones, with ritual invocations for propitious trade.",Dobu,LOCATION,North,LOC,
"Here the big sailing expeditions, those starting northwards from Dobu, as well as those arriving from the North, still make a halt--just as they have done for centuries, and, under observation of many taboos, give sacrificial offerings to the stones, with ritual invocations for propitious trade.",Dobu,LOCATION,centuries,DATE,
"Here the big sailing expeditions, those starting northwards from Dobu, as well as those arriving from the North, still make a halt--just as they have done for centuries, and, under observation of many taboos, give sacrificial offerings to the stones, with ritual invocations for propitious trade.",North,LOC,centuries,DATE,
"In the lee of these two rocks, runs a small bay with a clean, sandy beach, called Sarubwoyna.",sandy beach,GPE,Sarubwoyna,LOCATION,
"An onlooker of two generations ago coming upon the same scene would no doubt have been led to suspect that he was watching the preparations for some dramatic tribal contest, for one of those big onslaughts in which the existence of whole villages and tribes were wiped out.",two generations ago,DATE,,,
That the scene contained no element of warfare; that this fleet had come here from about a hundred miles sailing distance on a well regulated tribal visit; that it had drawn up here for the final and most important preparations--this would not have been an easy guess to make.,about a hundred miles,QUANTITY,,,
"Nowadays--for this is carried out to this day with undiminished pomp--it would be an equally picturesque, but of course, tamer affair, since the romance of danger has gone from native life.",this day,DATE,,,
"As we learn in the course of this study to know more about these natives, their general ways and customs, and more especially about their Kula cycle of beliefs, ideas and sentiments, we shall be able to look with understanding eyes upon this scene, and comprehend this mixture of awe with intense, almost aggressive eagerness and this behaviour, which appears cowed and fierce at the same time.",Kula,EVENT,,,
"V Immediately after leaving Sarubwoyna and rounding the promontory of the two rocks, we come in sight of the island of Sanaroa, a big, sprawling, coral flat, with a range of volcanic hills on its western side.",Sarubwoyna,LOCATION,Sanaroa,GPE,
"On the wide lagoon to the East of this island are the fishing grounds, where year after year the Trobrianders, returning from Dobu, look for the valuable spondylus shell, which, after their arrival home, is worked into the red discs, which form one of the main objects of native wealth.",where year,DATE,Dobu,LOCATION,
"In the North of Sanaroa there is a stone in one of the tidal creeks called Sinatemubadiye'i, once a woman, the sister of Atu'a'ine and Aturamo'a, who, with her brothers came in here and was petrified before the last stage of the journey.",the North of Sanaroa,LOC,,,
"She also receives offerings from canoes, coming either way on Kula expeditions.",Kula,EVENT,,,
"These are the dwellings of the inhabitants, who are of a distinctly lower culture than the Dobuans, take no part in the Kula, and in olden days were the cowed and unhappy victims of their neighbours.",Dobuans,NORP,Kula,EVENT,
"These are the dwellings of the inhabitants, who are of a distinctly lower culture than the Dobuans, take no part in the Kula, and in olden days were the cowed and unhappy victims of their neighbours.",Dobuans,NORP,olden days,DATE,
"These are the dwellings of the inhabitants, who are of a distinctly lower culture than the Dobuans, take no part in the Kula, and in olden days were the cowed and unhappy victims of their neighbours.",Kula,EVENT,olden days,DATE,
"On our right there emerge behind Sanaroa the islands of Uwama and Tewara, the latter inhabited by Dobuan natives.",Sanaroa,GPE,Uwama,PERSON,
"On our right there emerge behind Sanaroa the islands of Uwama and Tewara, the latter inhabited by Dobuan natives.",Sanaroa,GPE,Tewara,PERSON,
"On our right there emerge behind Sanaroa the islands of Uwama and Tewara, the latter inhabited by Dobuan natives.",Sanaroa,GPE,Dobuan,NORP,
"On our right there emerge behind Sanaroa the islands of Uwama and Tewara, the latter inhabited by Dobuan natives.",Uwama,PERSON,Tewara,PERSON,
"On our right there emerge behind Sanaroa the islands of Uwama and Tewara, the latter inhabited by Dobuan natives.",Uwama,PERSON,Dobuan,NORP,
"On our right there emerge behind Sanaroa the islands of Uwama and Tewara, the latter inhabited by Dobuan natives.",Tewara,PERSON,Dobuan,NORP,
"Tewara is of interest to us, because one of the myths which we shall get to know later on makes it the cradle of the Kula.",Tewara,PERSON,Kula,EVENT,
"As we sail on, rounding one after the other the Eastern promontories of Fergusson Island, a group of strongly marked monumental profiles appears far on the horizon from behind the receding headlands.",Eastern,ORG,Fergusson Island,GPE,
"These are the Amphlett Islands, the link, both geographically and culturally, between the coastal tribes of the volcanic region of Dobu and the inhabitants of the flat coral archipelago of the Trobriands.",the Amphlett Islands,LOC,Dobu,LOCATION,
"These are the Amphlett Islands, the link, both geographically and culturally, between the coastal tribes of the volcanic region of Dobu and the inhabitants of the flat coral archipelago of the Trobriands.",the Amphlett Islands,LOC,the Trobriands,LOCATION,
"These are the Amphlett Islands, the link, both geographically and culturally, between the coastal tribes of the volcanic region of Dobu and the inhabitants of the flat coral archipelago of the Trobriands.",Dobu,LOCATION,the Trobriands,LOCATION,
"On the main island of Fergusson, overlooking the Amphletts from the South, and ascending straight out of the sea in a slim and graceful pyramid, lies the tall mountain of Koyatabu, the highest peak on the island.",Fergusson,ORG,Amphletts,LOC,
"On the main island of Fergusson, overlooking the Amphletts from the South, and ascending straight out of the sea in a slim and graceful pyramid, lies the tall mountain of Koyatabu, the highest peak on the island.",Fergusson,ORG,South,LOC,
"On the main island of Fergusson, overlooking the Amphletts from the South, and ascending straight out of the sea in a slim and graceful pyramid, lies the tall mountain of Koyatabu, the highest peak on the island.",Fergusson,ORG,Koyatabu,PERSON,
"On the main island of Fergusson, overlooking the Amphletts from the South, and ascending straight out of the sea in a slim and graceful pyramid, lies the tall mountain of Koyatabu, the highest peak on the island.",Amphletts,LOC,South,LOC,
"On the main island of Fergusson, overlooking the Amphletts from the South, and ascending straight out of the sea in a slim and graceful pyramid, lies the tall mountain of Koyatabu, the highest peak on the island.",Amphletts,LOC,Koyatabu,PERSON,
"On the main island of Fergusson, overlooking the Amphletts from the South, and ascending straight out of the sea in a slim and graceful pyramid, lies the tall mountain of Koyatabu, the highest peak on the island.",South,LOC,Koyatabu,PERSON,
"Scattered under the lea of Koyatabu are the numerous smaller and bigger islands of the Amphlett Archipelago--steep, rocky hills, shaped into pyramids, sphinxes and cupolas, the whole a strange and picturesque assemblage of characteristic forms.",Koyatabu,PERSON,the Amphlett Archipelago,LOC,
"Scattered under the lea of Koyatabu are the numerous smaller and bigger islands of the Amphlett Archipelago--steep, rocky hills, shaped into pyramids, sphinxes and cupolas, the whole a strange and picturesque assemblage of characteristic forms.",Koyatabu,PERSON,rocky hills,GPE,
"Scattered under the lea of Koyatabu are the numerous smaller and bigger islands of the Amphlett Archipelago--steep, rocky hills, shaped into pyramids, sphinxes and cupolas, the whole a strange and picturesque assemblage of characteristic forms.",the Amphlett Archipelago,LOC,rocky hills,GPE,
"With a strong South-Easterly wind, which blows here for three quarters of the year, we approach the islands very fast, and the two most important ones, Gumawana and Ome'a, almost seem to leap out of the mist.",South-Easterly,LOC,three quarters of the year,DATE,
"With a strong South-Easterly wind, which blows here for three quarters of the year, we approach the islands very fast, and the two most important ones, Gumawana and Ome'a, almost seem to leap out of the mist.",South-Easterly,LOC,Gumawana,PERSON,
"With a strong South-Easterly wind, which blows here for three quarters of the year, we approach the islands very fast, and the two most important ones, Gumawana and Ome'a, almost seem to leap out of the mist.",South-Easterly,LOC,Ome'a,PERSON,
"With a strong South-Easterly wind, which blows here for three quarters of the year, we approach the islands very fast, and the two most important ones, Gumawana and Ome'a, almost seem to leap out of the mist.",three quarters of the year,DATE,Gumawana,PERSON,
"With a strong South-Easterly wind, which blows here for three quarters of the year, we approach the islands very fast, and the two most important ones, Gumawana and Ome'a, almost seem to leap out of the mist.",three quarters of the year,DATE,Ome'a,PERSON,
"With a strong South-Easterly wind, which blows here for three quarters of the year, we approach the islands very fast, and the two most important ones, Gumawana and Ome'a, almost seem to leap out of the mist.",Gumawana,PERSON,Ome'a,PERSON,
"As we anchor in front of Gumawana village at the S.E. end of the island, we cannot but feel impressed.",Gumawana,PERSON,,,
"The shabby and unornamented huts, built on piles, look very picturesque in these surroundings (see Plates VII and XLIII).",Plates VII and,ORG,XLIII,ORG,
"They are a numerically weak tribe, easily assailable from the sea, getting hardly enough to eat from their rocky islands; and yet, through their unique skill in pottery, their great daring and efficiency as sailors, and their central position half way between Dobu and the Trobriands, they have succeeded in becoming in several respects the monopolists of this part of the world.",Dobu,LOCATION,the Trobriands,LOCATION,
"[] The Trobrianders, as well as the Dobuans, give the Amphlett natives a very bad name, as being stingy and unfair in all Kula transactions, and as having no real sense of generosity and hospitality.",The Trobrianders,WORK_OF_ART,Dobuans,NORP,
"[] The Trobrianders, as well as the Dobuans, give the Amphlett natives a very bad name, as being stingy and unfair in all Kula transactions, and as having no real sense of generosity and hospitality.",The Trobrianders,WORK_OF_ART,Amphlett,PERSON,
"[] The Trobrianders, as well as the Dobuans, give the Amphlett natives a very bad name, as being stingy and unfair in all Kula transactions, and as having no real sense of generosity and hospitality.",The Trobrianders,WORK_OF_ART,Kula,EVENT,
"[] The Trobrianders, as well as the Dobuans, give the Amphlett natives a very bad name, as being stingy and unfair in all Kula transactions, and as having no real sense of generosity and hospitality.",Dobuans,NORP,Amphlett,PERSON,
"[] The Trobrianders, as well as the Dobuans, give the Amphlett natives a very bad name, as being stingy and unfair in all Kula transactions, and as having no real sense of generosity and hospitality.",Dobuans,NORP,Kula,EVENT,
"[] The Trobrianders, as well as the Dobuans, give the Amphlett natives a very bad name, as being stingy and unfair in all Kula transactions, and as having no real sense of generosity and hospitality.",Amphlett,PERSON,Kula,EVENT,
"This has been mentioned here, because it is of ethnographic interest, as it is not only white men who inspire this shyness; if native strangers, coming from a distance for trade, put in for a short time in the Amphletts, the women also disappear in this fashion.",Amphletts,ORG,,,
"This very ostentatious coyness is, however, not a sham, because in the Amphletts, even more than in Dobu, married and unmarried life is characterised by strict chastity and fidelity.",Amphletts,ORG,Dobu,LOCATION,
"In social institutions and customs, the natives present a mixture of Northern and Southern Massim elements.",Northern,NORP,Southern Massim,NORP,
Their totemic clans are identical with those of Murua (District II).,Murua,GPE,,,
"They are not self-supporting, and receive, in form of presents and by trade, a good deal of vegetable food as well as pigs from the mainland, from Dobu and the Trobriands.",Dobu,LOCATION,the Trobriands,LOCATION,
"In personal appearance they are very much like the Trobrianders, that is, taller than the Dobuans, lighter skinned, and with finer features.",Dobuans,NORP,,,
"We must now leave the Amphletts and proceed to the Trobriand Islands, the scene of most of the occurrences described in this book, and the country concerning which I possess by far the largest amount of ethnographic information.",Amphletts,ORG,the Trobriand Islands,GPE,
